Tweet,Sentiment Score,Sentiment Magnitude
"Tik Tak: la Corte Suprema ya no tiene competencia en el caso Uribe, pero se niega a soltarlo. ",0.100000001,0.100000001
"¿Qué papel juegan EE. UU., China y Brasil en la subida del precio del maíz? ",0.200000003,0.200000003
vía @ContGanadero. ,0,0
"Falleció el exsenador liberal Germán Hernández Aguilera, De San Martin, Meta, gran ciudadano quien nos apoyó en tanta ocasiones. ",0.400000006,0.400000006
Solidaridad querida familia. ,0.800000012,0.800000012
"Sobre energía de Mitú, informa el Gbno: “La demanda máxima de Mitú es de 2.850 kWh. ",0.100000001,0.100000001
El 12 se dejaron 850 KWh funcionado. ,0.400000006,0.400000006
La planta de hoy es de 1.000 KWh y la que enviamos mañana es 1.250 KWh para un total de 3.100 KWh.”. ,0.400000006,0.400000006
"Suramericana, respetable y seria como las empresas y empresarios antioqueños. ",0.400000006,0.400000006
"Nos duele mucho el fallecimiento del profesor Luís Carlos Gutiérrez, catedrático de la Universidad del Atlántico. ",-0.400000006,0.400000006
Bienvenido el glifosato - Periódico Debate Néstor Humberto Martínez. ,0.100000001,0.100000001
La transferencia de EPM a Medellín ha sido fundamental para la política social. ,0.600000024,0.600000024
Se miente al negarlo y acusar a empresarios honestos de abusar de la empresa. ,-0.400000006,0.400000006
Alcaldes o funcionarios se pueden equivocar pero no tienen derecho a MENTIR. ,0,0
Por favor equipo económico del Gbno: La reforma es para enfrentar la pobreza no para retroceder lo avanzado en promoción del cine nacional y la cultura. ,0.100000001,0.100000001
"El ""Ché"" colombiano, Carlos Pizarro Leongómez. ",0.100000001,0.100000001
"Murió don Antonio Restrepo Puerta, patriota y gran empresario del campo quien siempre acompañó nuestras tesis en el Bajo Cauca Antioqueño. ",0.800000012,0.800000012
A su familia toda nuestra solidaridad. ,0.800000012,0.800000012
Dios mío ayuda a Colombia y a todos los países a superar esta tragedia. ,0.300000012,0.300000012
"Comunidad informa: “Estamos sin fluido eléctrico en Mitú, ya completamos ocho dias, los alimentos se dañaron, GENSA nos mantiene con engaños, los comerciantes no traen alimentos porque se dañan”. ",-0.200000003,0.200000003
"Don Robinson Higgins Arteta falleció en Juán de Acosta, Atlántico, compartía las tesis por las que luchamos, toda nuestra solidaridad a la familia. ",0.300000012,0.300000012
Se insistió mucho en presentar la reforma previamente consensuada con las mayorías del Congreso. ,0.100000001,0.100000001
Es urgente un acuerdo de modificación de textos que se exprese en la ponencia. ,0.100000001,0.100000001
Por favor la mayor atención de la pobreza y la necesidad de ahorro burocrático no dan tiempo. ,-0.100000001,0.100000001
Glifosato - Periódico Debate. ,0,0
La hora de la reforma - Periódico Debate. ,0.100000001,0.100000001
"El Presidente Duque creó toda la sensibilidad a la economía naranja, creatividad, cultura, por favor que el equipo económico no quite los estímulos cuando apenas empiezan y han tenido el tropiezo de la pandemia. ",0.100000001,0.100000001
Los pedidos del testigo al Magistrado Barceló. ,0.200000003,0.200000003
Glifosato en el campo - Periódico Debate Paola Holguín. ,0.100000001,0.100000001
"Por último, resaltamos y buscaremos más progresividad para financiar la política social con impuesto a dividendos, patrimonio y menores deducciones a los de mayor ingreso. ",0.400000006,0.400000006
Juán Lozano “El partido del Presidente expidió un comunicado cuidadoso y constructivo en el que apoya la política social propuesta.pero claramente plantea observaciones y reformas de los impuestos propuestos.”. ,0,0
3.6 La necesidad del uso de internet en la virtualidad obliga a no encarecerlo con mayores impuestos. ,0,0
Reforma de Sostenibilidad Social – Comunicado1 La Bancada del Centro Democrático ha hecho un análisis crítico constructivo sobre la reforma social sostenible presentada por el gobierno. ,0.200000003,0.200000003
Continuaremos el examen detallado. ,0.100000001,0.100000001
"3.7 Proponemos mantener la sobre tasa que hoy aplica a los bancos, ampliándola a la totalidad del sector financiero para dedicar un porcentaje a la financiación de la micro y pequeña empresa. ",0.200000003,0.200000003
El @CeDemocratico propone que no se cobre IVA a servicios públicos en ningún estrato. ,-0.100000001,0.100000001
"Urgencia de la reforma con modificaciones La pobreza, el desempleo y la escasez de las finanzas públicas, obligan a la reforma, lo peor para la democracia es nada hacer. ",-0.400000006,0.400000006
¿Se les fue la mano? ,0.100000001,0.100000001
- Columna de Juan Lozano - Columnistas - Opinión -. ,0.100000001,0.100000001
3.5 Examinaremos con los transportadores las medidas para evitar aumento del costo por mayor IVA a combustibles. ,0.100000001,0.100000001
(DENUNCIA) El aberrante caso de manipulación informativa de hacer creer que un niño de 6 años había muerto de Covid en Antioquia vía @ifm noticias. ,0,0
"Da gusto leer a una persona íntegra, de valores superiores, como el dr Jorge Mario Velásquez. ",0.899999976,0.899999976
"Urgencia de la reforma con modificaciones La pobreza, el desempleo y la escasez de las finanzas públicas, obligan a la reforma, lo peor para la democracia es nada hacer. ",-0.400000006,0.400000006
Ley de Solidaridad Sostenible (I) - Sitio Web oficial de María del Rosario Guerra Senadora por el Centro Democrático. ,0.100000001,0.100000001
Nota: advertimos sobre la necesidad de no exagerar en impuestos para evitar que Colombia pierda la confianza en inversión. ,0,0
Quintero Destruye a Medellín. ,0.400000006,0.400000006
"Resumen de lo que el Centro Democrático apoya y no apoya, por lo tanto pide modificaciones, de la Reforma de Sostenibilidad Social. ",-0.200000003,0.200000003
"Compartimos carta de nuestro CEO, Jorge Mario Velásquez, a todos los colaboradores del Grupo Empresarial Argos. ",0.5,0.5
"Reforma para garantizar la gratuidad en la universidad pública para estratos 1,2 y 3. ",0.300000012,0.300000012
@CeDemocratico. ,0,0
Los aspectos buenos de la reforma no se excluyen con el pedido al equipo de Hda de tener receptividad a modificaciones. ,0.400000006,0.400000006
"Ingreso Solidario para más millones de hogares Gratuidad en matrícula de universidad pública estratos 1,2,3 Excluir pago de IVA a 4 millones de hogares Incentivar contratación de jóvenes entre 18 y 28 años. ",0.200000003,0.200000003
"EPM se mantuvo por fuera del clientelismo local pero ahora se la toma el voraz y destructor clientelismo nacional, amparado en calumniar la ética de los empresarios antioqueños. ",0.100000001,0.100000001
3.1 Servicios públicos: Sugerimos eliminar el IVA a todos los estratos. ,0,0
3,0,0
Observaciones y reformas a los impuestos propuestos:. ,0.200000003,0.200000003
3.3 En impuestos a las pensiones insistiremos en que solo se cobre a las subsidiadas de más de 14 millones mensuales. ,0.100000001,0.100000001
"3.4 A los productores de alimentos se les debe mantener en la categoría de exentos de IVA, para que les sigan devolviendo lo pagado en la cadena y así protegerlos de la competencia internacional y a los consumidores de aumentos de precios. ",0.400000006,0.400000006
"3.2 Está bien que más personas declaren, pero no deben pagar renta quienes ganan menos de $50 millones al año. ",0.100000001,0.100000001
Para los primeros segmentos la tarifa debe ser simbólica. ,0.200000003,0.200000003
Revisaremos la gradualidad de los años 2023 en adelante. ,0.200000003,0.200000003
Reforma de Sostenibilidad Social – Comunicado1 La Bancada del Centro Democrático ha hecho un análisis crítico constructivo sobre la reforma social sostenible presentada por el gobierno. ,0.200000003,0.200000003
Continuaremos el examen detallado. ,0.100000001,0.100000001
Este señor que posa de ser mi víctima también agrega su condición de no respetar los derechos de los niños; viola los derechos de los niños así los enmascare como él suele ser. ,-0.400000006,0.400000006
"A las 12:30 pm el Centro Democrático publicará el primer comunicado sobre la Reforma Social, Tributaria y de Ahorro. ",0.200000003,0.200000003
"2.1 Ahorro estatal de 1.5% del PIB ($15 billones) recurrente es positivo, se avanza en reforma administrativa. ",0.5,0.5
"Insistiremos en: eliminación de Contralorías regionales, reducción del Congreso, disminución de la JEP, fusión y eliminación de entidades innecesarias, entre otros. ",0.100000001,0.100000001
"El fallecimiento de Ancízar Gutiérrez, barranquillero y gran generador de empleo, nos causa mucho dolor, familia toda la solidaridad, Ancízar siempre gracias. ",0,0
"De La Mojana, agradecidos con el Gobierno. ",0.800000012,0.800000012
"Hay buenos trabajadores a quienes les rinde, por lo que se nota la alcaldesa de Bogotá dice trabajar mucho pero no le rinde. ",0.200000003,0.200000003
2,-0.100000001,0.100000001
Ahorro estatal. ,0,0
Decreto de protección razonable de textiles y confecciones. ,0.300000012,0.300000012
1,0,0
La apuesta social del Gobierno Duque:. ,0.200000003,0.200000003
Cuidado con los palos de ciego en EPM vía @larepublica_co. ,-0.200000003,0.200000003
La prensa del Casanare está de luto por el fallecimiento del periodista Omar Rey. ,0.100000001,0.100000001
Nuestra solidaridad con su familia. ,0.699999988,0.699999988
La luz del sol destruye el coronavirus 8 veces más rápido de lo que se creía. ,0.400000006,0.400000006
Murió producto de atentado el Gerente del Hospital de Caucasia quien denunció hechos corrupción Estos hechos también tienen que importarnos a todos. ,0,0
"“Alcalde Daniel Quintero, recupere la dignidad de su cargo”: presidenta de ProAntioquia. ",0.200000003,0.200000003
"La corrupción del Hospital de Caucasia causa el asesinato del valiente director del Hospital, quien la denunció. ",0,0
Ante los riesgos de EPM. ,0.400000006,0.400000006
Colombia. ,0,0
"Apoyemos todos los esfuerzos del Gbno, del Superintendente, contra la corrupción en la salud, que ha producido otra víctima en el director del Hospital de Caucasia. ",0.200000003,0.200000003
El Gbno anterior entregó SaludCoop y Caprecom a la politiquería. ,0.200000003,0.200000003
"Cero corrupción, defendamos la salud. ",-0.300000012,0.300000012
"Ya que la alcaldesa Claudia López critica tanto al Presidente Duque y lo acusa de los reveses de Bogotá, sería lógico que: La alcaldesa le delegue la admón de Bogotá al Presidente Duque. ",0,0
"Comunidad informa: “Zona rural de Buga, sector Frisoles, ""disidencias"" de las Farc están citando a dueños de las fincas a reuniones, tienen miedo de lo que pueda pasar”. ",0,0
Farc amenaza al transporte en Buga. ,-0.200000003,0.200000003
"Lamentamos el fallecimiento del dr Manuel José Cabrales, médico muy apreciado en Ocaña y padre de nuestro diputado Ramón. ",0.200000003,0.200000003
Toda la solidaridad con la familia. ,0.800000012,0.800000012
"En una sinergia institucional con @FiscaliaCol, @DIJINPolicia y @GaulaPolicia se logro la captura de 16 presuntos integrantes de grupos armados organizados dedicados al hurto, extorsión y secuestro en la zona rural deMontería.CosntruyendoSeguridadEsUnHonorSerPolicia. ",0.100000001,0.100000001
"Hospitales San Vicente de Paúl y Pablo Tobón de Medellín con dificultades para pagar nómina y proveedores, piden que les paguen para poder mantener los servicios. ",0,0
"Con el fallecimiento del Senador Eduardo Enríquez Maya pierden Nariño y Colombia a un defensor de la democracia armado con gran formación en filosofía, en historia, derecho y jurisprudencia. ",0.100000001,0.100000001
Un ejemplo. ,0,0
Solidaridad querida familia. ,0.800000012,0.800000012
"Las 25 nuevasUCI, quedaron instaladas en el área de urgencias de la antigua clínica Saludcoop, resultado de un comodato a título gratuito suscrito entre el agente liquidador de esaEPS y del Interventor del @hujuliomendezb, centro asistencial intervenido por la Supersalud. ",0.300000012,0.300000012
"Senadores y Representantes del Centro Democrático se reunirán mañana a las 7am (Virtual) con el equipo técnico del Gbno para examinar proyecto de Reforma Tributaria, Social y de Ahorro. ",0.300000012,0.300000012
Llamado a la sensatez. ,0.200000003,0.200000003
Colombia. ,0,0
No dejemos los páramos y el bosque andino en manos de las Farc. ,0,0
Por: Eduardo Mackenzie – COSTA NOTICIAS - via @Shareaholic. ,0,0
"Excelente logro, Muchas gracias a la Policía Nacional y a las diferentes instituciones. ",0.899999976,0.899999976
Un ejemplo de voluntad de capturar delincuentes. ,-0.100000001,0.100000001
"David Smolansky, habla desde el exilio con la crudeza de haber enfrentado en estos años fuera del país la realidad de la migración forzada de venezolanos. ",0.300000012,0.300000012
Para Santa Marta y el Magdalena. ,0.300000012,0.300000012
S&amp;P ,0.300000012,0.300000012
mejora previsión de PIB para Colombia en 2021. ,0.5,0.5
Atención: Regresa la fumigación con glifosato a Colombia. ,0.200000003,0.200000003
"Qué tristeza el fallecimiento de Juán Fernando Londoño, padre del Vice Ministro Juán Alberto, a quien expresamos toda nuestra solidaridad y aprecio y a su familia!. ",0.100000001,0.100000001
Ciudadanos “Medellín exige un Gobierno decente y competente”. ,0,0
A esta hora participamos en el “Latin American Leadership Conference” del Boston College. ,0.200000003,0.200000003
Siga conversatorio aquí:. ,0.100000001,0.100000001
"Nuestra solidaridad de corazón al periodista Marcos Barros en la Guajira por el fallecimiento de doña Magaly, su esposa. ",0.300000012,0.300000012
La democracia necesita que aceleremos la superación de la pobreza: Álvaro Uribe Vélez vía @lalibertadco. ,0,0
Firman decreto para aspersión; esto falta para regreso del glifosato. ,-0.100000001,0.100000001
Qué dolor! ,-0.699999988,0.699999988
"Falleció en Pasto el It (R) Geovanny Arteaga Solis, amigo de los niños y candidato nuestro al Concejo. ",0.200000003,0.200000003
"Inolvidable, solidaridad querida familia. ",0.899999976,0.899999976
Rechazamos y nos duele mucho este asesinato del Inspector y noble amigo. ,-0.300000012,0.300000012
La necesaria fumigación genera controversia que se puede responder. ,-0.100000001,0.100000001
"El decreto del Gbno protege asentamientos humanos, fuentes de agua y cultivos lícitos. ",0.300000012,0.300000012
Fumigación con cuidadores ambientales es mejor que un país con 160 mil hts de droga y la criminalidad derivada. ,0,0
"Me duele mucho el fallecimiento en Medellín del dr Guillermo Gómez del Barco, co gerente de mi campaña a la Gobernación de Antioquia. ",-0.5,0.5
"Querida familia, toda la solidaridad. ",0.899999976,0.899999976
"Informan de Cúcuta sobre el fallecimiento del periodista Justo Pastor Castellanos, noble amigo de décadas, solidaridad querida familia. ",0.5,0.5
Gobierno corporativo de EPM ‘rajado’ por las calificadoras | Negocios | Portafolio. ,0.200000003,0.200000003
"Arriba de Minca, Sierra Nevada. ",0.200000003,0.200000003
Los 85 años de Vargas Llosa Luís Guillermo Vélez Álvarez. ,0.300000012,0.300000012
Deyanira y su pasado con las Farc Tomado de @RevistaSemana. ,0.100000001,0.100000001
Este señor quedó de primero en las elecciones de hoy en 🇵🇪. ,0.300000012,0.300000012
Nada que agregar 😞😞😞RealismoTragicoEleccionesPeru. ,0.200000003,0.200000003
"Marcelo Arango, periodista de Popayán, denuncia que recibe amenazas por sus escritos. ",0,0
¿Caravana de la inconsciencia? ,0.100000001,0.100000001
Caicedo promovió aglomeraciones en entrega de ambulancias. ,0.100000001,0.100000001
Ediles Centro Democrático de Medellín plantean graves problemas y piden renuncia Gerente EPM. ,0,0
Diputados del Centro Democrático de Antioquia piden renuncia del Gerente de EPM. ,0.100000001,0.100000001
Juventudes Encadenadas:. ,0,0
"A la familia de nuestra compañera María Helena Dueñas, en Pasto, toda la solidaridad por el fallecimiento de su padre y que los demás enfermos se alivien. ",0.400000006,0.400000006
"Muy triste el fallecimiento del líder cafetero Luís Ignacio Múnera Cambas, solidaridad con su señora, sus hijos y toda la familia. ",-0.100000001,0.100000001
"Felicitaciones Presidente Lasso, Ecuador ejemplar en la defensa de la democracia. ",0.899999976,0.899999976
"Falleció Gonzalo Otálvaro, notario de Caramanta y del Peñol, Ant, padre de nuestro Julián, saludo y solidaridad a toda la querida familia. ",0.800000012,0.800000012
"Álvaro Uribe pide reforma tributaria ""moderada"" y ahorro para financiar políticas sociales. ",0.300000012,0.300000012
"El Estimulo | Venezuela supera a Haití como el país más pobre de América, según FMI. ",-0.100000001,0.100000001
Concejales de Medellín del Centro Democrático piden renuncia del Gerente de EPM. ,0.100000001,0.100000001
¿Monsalve minero? ,0.100000001,0.100000001
Lo que encontró Salud Hernández-Mora en San Roque. ,0.400000006,0.400000006
"Honremos la democracia, defendamos la democracia, contribuyamos a superar la pobreza agudizada por la pandemia. ",0,0
Que Perú reflexione para la segunda vuelta y proteja su democracia. ,0,0
FundaRedes: Grupos terroristas colombianos tienen presencia en al menos 19 estados venezolanos. ,0,0
"Álvaro Uribe Vélez, bajo la lupa inernacional. ",0.400000006,0.400000006
"Antisocial y ostentoso, así perfila informe a Juan Guillermo Monsalve. ",0.100000001,0.100000001
#�NOMBRE?,0.200000003,0.200000003
vía @YouTube. ,0,0
"¡Cómo así que una burocracia ineficiente, mentirosa y corrupta se ha tomado a EPM!. ",-0.300000012,0.300000012
"El Campano, cerca Santa Marta. ",0.300000012,0.300000012
"La tibieza de la UE con Maduro, que denuncia Duque, perpetúa el régimen – La Linterna Azul Javier Ospina. ",0,0
Semana_2030. ,0.200000003,0.200000003
Los juegos y las estrategias de poder del populismo - Periódico Debate Darío Ruiz Gómez. ,0.400000006,0.400000006
Anif lanza propuestas para patrimonio y dividendos en reforma tributaria. ,0.400000006,0.400000006
El verdadero Monsalve Tomado de @RevistaSemana. ,0.200000003,0.200000003
"Los privilegios de Monsalve, via @NoticiasRCN. ",0.100000001,0.100000001
"La libreta, el video y la exesposa del testigo contra Álvaro Uribe vía @eltiempo. ",0.100000001,0.100000001
"Cabecilla del Estado Mayor, el jefe de Deyanira Gómez, alias ‘Dora’ en las Farc via @EIExpedienteCol. ",0.100000001,0.100000001
"¿Por qué el Magistrado Reyes negó al INPEC la solicitud de trasladar a Monsalve ante estos abusos, qué buscaba el Magistrado?. ",-0.300000012,0.300000012
"Nos duele el fallecimiento en Barranquilla de Juán Carlos Pinillos Cabrales, joven entusiasta defensor de nuestras políticas, a su señora, a sus hijos, a su mamá doña Aída, a don Enríque su tío, a sus hermanos, siempre solidaridad de corazón. ",0.200000003,0.200000003
"Con los hechos hay que llegar hasta el final de esta trampa originada por el terrorismo Farc, Barceló y Santos. ",0,0
"Entrevista @BluRadioCo 08/04/21 ""El Gobierno nos ha comunicado que tiene la decisión desde el mes de julio de este año, incluido el segundo semestre de este año, de que la matrícula en la Universidad Pública sea gratuita para los estratos 1,2 y 3, eso es bien importante"". ",0.300000012,0.300000012
8.1 (.) ,0,0
"Por ello, proponemos sostener la sobre tasa de renta al sector financiero con destinación especifica a pequeñas obras, urbanas y rurales que incentiven la creación remedial de empleos. ",0.300000012,0.300000012
4,0.100000001,0.100000001
"Reconocemos de la propuesta del Gob el esfuerzo para ahorrar 39 billones en el mediano plazo con congelamiento y adelgazamiento del Estado, a partir de las atribuciones que se le darían al Presidente para realizar una reforma administrativa, fuente de Sostenibilidad social. ",0.400000006,0.400000006
10.1 (.) Comprendemos que el momento del país nos exige una solidaridad social extraordinaria. ,0.300000012,0.300000012
Entrevista @BluRadioCo 08/04/21 “El país tiene urgentemente que eliminar la pobreza extrema y acelerar nuevamente la reducción de la pobreza. ,0,0
"Hay un riesgo muy grave que es el de las finanzas públicas, ¿Qué tal una parálisis de pagos?, Colombia nunca ha entrado en eso"". ",-0.300000012,0.300000012
"Destacamos la voluntad del gobierno de garantizar Universidad pública gratuita a los estratos 1,2 y 3, incluido el segundo semestre de este año y hacia adelante:. ",0.300000012,0.300000012
¿Será que este tel también borró la información de lo que hablaba con Monsalve? ,-0.100000001,0.100000001
Álvaro Uribe: el otro teléfono del que Iván Cepeda habló con Monsalve - Unidad Investigativa -. ,0.200000003,0.200000003
"El Control a Deyanira Gómez, una “supuesta víctima” en el caso Uribe vía @YouTube. ",0,0
Para que la pobreza de la pandemia no destruya la democracia: 10. ,0,0
"La pandemia encontró a Colombia con un endeudamiento alto, fruto del derroche que antecedió al gobierno actual, sumado a la contracción sin precedente de 2020 (.). ",0.200000003,0.200000003
"7.1 (.) con tarifa marginal, progresiva, descontable y transitoria, como mecanismo para co financiar programas sociales. ",0,0
También a los altos sueldos. ,0.200000003,0.200000003
"Para creación de empleo remedial: 8.Defendemos la necesidad de unas finanzas nacionales robustas, que eviten una crisis de deuda, de un sector financiero sólido,pero entendemos la necesidad de contribución del sector a la sociedad como parte del antídoto al odio de clases (.). ",0,0
Al aire en @rcnradio con @jciragorri hablamos de la reforma tributaria social:. ,0.200000003,0.200000003
"2.1 (.) a las micro, pequeña y medianas empresas a sostener el empleo y a la clase media y vulnerable con educación gratuita. ",0,0
Debemos mirar alternativas sociales para financiar los programas que eviten que la pobreza de un salto en dos años de 35 a 50%. ,0.200000003,0.200000003
Para proteger clase media: 5.Nos parece oportuno ampliar la base de declarantes de renta pero no de contribuyentes. ,0.100000001,0.100000001
Más declarantes que no paguen. ,0,0
Que sólo paguen los que más ganan. ,0,0
"Aumentar la base de declarantes,que no paguen impuestos, estimula la formalización de la economía. ",0,0
Decimos No al aumento de IVA para alimentos básicos: 6. ,0.100000001,0.100000001
"Celebramos la decisión del presidente Duque de no aumentar la tarifa de IVA a los alimentos básicos y compartimos la propuesta de aumentarlo a alimentos de lujo como quesos madurados, salmón y cortes de carne suntuosos. ",0.400000006,0.400000006
Para superar la pandemia sin pobreza y sin rabia social: 11. ,0.5,0.5
Buscaremos junto al gobierno el consenso de las demás bancadas para lograr este nuevo pacto social que nos permita superar la pandemia. ,0.400000006,0.400000006
Crisis sin pobreza. ,0,0
Para ampliar obligaciones de solidaridad: 7. ,0.300000012,0.300000012
Vivimos un momento que nos exige la mayor solidaridad. ,0.300000012,0.300000012
"Por eso consideramos que se puede aplicar un impuesto a los patrimonios de personas naturales, superiores a 3.000 millones de pesos (.). ",0.100000001,0.100000001
"El sentimiento democrático, el corazón grande de la democracia, tiene una prioridad: superar la pobreza agudizada por la pandemia. ",0.400000006,0.400000006
Ese sentimiento se debe financiar con los recursos de los más pudientes y con el ahorro del Estado. ,0.200000003,0.200000003
Primero la Democracia y el tejido social. ,0.300000012,0.300000012
"Entrevista @BluRadioCo 08/04/21 Hay acuerdo para que quienes ganan 2 o 3 millones declaren, pero no paguen renta: “Aceptamos que aumente el número de declarantes, pero que NO le cobren impuesto a ese segmento.”. ",0,0
Para la pequeña y mediana empresa: 9. ,0.100000001,0.100000001
Radicaremos la propuesta de crear un mecanismo de inversión forzosa al sector financiero para aumentar el crédito a las micro y pequeñas empresas como instrumento de recuperación de la senda de crecimiento. ,0.300000012,0.300000012
"Para reactivar el empleo, ayudar a los más vulnerables y a la clase media: 2. ",0.300000012,0.300000012
Hay absoluto consenso en la necesidad de acelerar la reactivación del empleo y apoyar a los colombianos más necesitados con transferencias económicas (.). ,0.699999988,0.699999988
#Comunicado Congresistas del Centro Democrático ratifican la necesidad de ayudar a los más vulnerables. ,0.300000012,0.300000012
Los mejores deseos por la recuperación de la salud del Sen Eduardo Enríquez Maya. ,0.899999976,0.899999976
Congresistas del Centro Democrático sobre Reforma Tributaria. ,0.100000001,0.100000001
🔴 Expediente Uribe: lo que dijo alias Caliche sobre Monsalve a la Fiscal. ,0.100000001,0.100000001
vía @YouTube. ,0,0
3,0,0
"Acompañamos la idea de posponer la reducción de algunos impuestos, como el descuento de industria y comercio y la reducción de la tarifa de renta, que aprobamos en la ley de crecimiento económico para recoger algunos ingresos en los próximos años. ",0.300000012,0.300000012
Congresistas del Centro Democrático ratifican la necesidad de ayudar a los más vulnerables y de proteger a la clase media colombiana. ,0.400000006,0.400000006
"Comunicado de Coomeva, Julio 14-2018, desvinculación laboral de la Sra Deyanira Gómez; Se postula como víctima porque yo sería el culpable. ",0,0
"También yo la habría amenazado y por ende la habría obligado al asilo en el extranjero, gestionado por Barceló y Santos. ",0.200000003,0.200000003
"“El informe citado por SEMANA, señala que mediante oficio del 22 de enero de 2007, quien la recomienda para ingresar a trabajar a la unidad militar de Fusagasugá es una persona llamada Juan Pablo Prado”. ",0.200000003,0.200000003
"2.1 (.) a las micro, pequeña y medianas empresas a sostener el empleo y a la clase media y vulnerable con educación gratuita. ",0,0
Debemos mirar alternativas sociales para financiar los programas que eviten que la pobreza de un salto en dos años de 35 a 50%. ,0.200000003,0.200000003
1,0,0
"El Centro Democrático reconoce el esfuerzo del Gobierno del presidente Iván Duque para atender una pandemia impredecible, que exigió un endeudamiento de más de 150 billones de pesos en 2020 y 90 en 2021 por la caída del ingreso y el mayor gasto social y en salud. ",0.400000006,0.400000006
"1.1 Sin los 90 billones que se requieren en 2021, no hay como pagar salarios del Estado en el segundo semestre. ",-0.100000001,0.100000001
Exclusivo: los primeros archivos secretos del computador de Juan Guillermo Monsalve. ,0.200000003,0.200000003
"(Nuevas revelaciones de Semana) Caso Uribe: Deyanira Gómez, esposa de Monsalve fue pareja de líder de Farc | La FM. ",0.100000001,0.100000001
La democracia se destruye por pobreza agudizada por pandemia y dificultades q amenazan crisis d finanzas públicas; Que haya reforma administrativa d ahorro; Y; Reforma tributaria social y moderada. ,0.100000001,0.100000001
Que creen condiciones inmediatas para acelerar reactivación y política social. ,0.100000001,0.100000001
Bogotá esta tarde. ,0,0
Atención: los reveladores informes de inteligencia que vinculan a Deyanira Gómez con las Farc. ,0.100000001,0.100000001
#TikTakSemana Los tres magistrados que mandaron a Deyanira a grabar al abogado de Uribe. ,0.200000003,0.200000003
"Unidad de Gestión de Riesgos inicia obras contra inundaciones por 7 mil millones en Pto Venecia, Achí, Bolívar, la Mojana. ",0.200000003,0.200000003
"Secuestro en La Guajira, informar a las autoridades para que puedan rescatarlo. ",0.300000012,0.300000012
Nuevo libro ‘Caso Álvaro Uribe Vélez’ reúne análisis de expertos internacionales sobre las irregularidades del proceso. ,0.300000012,0.300000012
"Iglesia Colonial de Corregimiento de Badillo y su custodia, Cesar. ",0.600000024,0.600000024
"Además con trampa, la señora dijo que traía la carta de rectificación pedida, y preguntó por los pagos, (soborno), el dr Cadena recordó que el testigo fue quien buscó para rectificar y que ningún pago se había ofrecido. ",0,0
Estaban listos para detenerlo y a mi persona. ,0.699999988,0.699999988
Aparecieron las llaves. ,0.100000001,0.100000001
Por: María Fernanda Cabal*. ,0.100000001,0.100000001
Las 7 medidas claves que regirán en el país del 5 al 19 de abril. ,0.300000012,0.300000012
Temas de microeconomía - Periódico Debate Luis Guillermo Vélez Álvarez. ,0.200000003,0.200000003
"Corrijo, me aclara la fuente “Santa Catalina de Alejandría”. ",0.300000012,0.300000012
Exclusivo: el documento con el que el magistrado Barceló mandó a Deyanira Gómez a grabar al abogado de Uribe. ,0.100000001,0.100000001
"Colombia necesita buenos administradores, el desgreño más el socialismo hacen todo el daño social. ",-0.400000006,0.400000006
Más hechos y menos discursos. ,0.200000003,0.200000003
"Muy triste el fallecimiento de Beatriz Helena de Noguera, mamá muy joven, esposa del dr Camilo Noguera, cabeza de la Universidad Sergio Arboleda para las sedes de Santa Marta y Barranquilla. ",-0.200000003,0.200000003
Toda la solidaridad queridas familias. ,0.699999988,0.699999988
"Tragedia social d la pandemia necesita: Agregar política social d inmediato, con crédito; Evitar perder grado d inversión necesita ahorro burocrático; Tributaria moderada, la lógica social de no gravar canasta familiar exige alternativas de ingresos q paguen los más pudientes. ",-0.600000024,0.600000024
Humberto Velásquez:el hombre que manejó el grupo antisecuestro del DAS - Unidad Investigativa -. ,0.200000003,0.200000003
"Cartagena, Catedral Santa Maria de Alejandría: 1535 se construyó la Primera catedral solo 2 años después de fundada Cartagena. ",0.200000003,0.200000003
"Petro y Chávez “Ahora lo enmascara, lo camufla”. ",0.200000003,0.200000003
"De San Andrés “FIRST BAPTIST CHURCH de San Andrés, construida en 1844, foto de Erick Robles”. ",0.200000003,0.200000003
"Hacen esfuerzos por la seguridad del Suroeste de Antioquia, zona cafetera, bastante afectada por el microtráfico. ",0.100000001,0.100000001
Liderazgo: obtener equidad social dentro del orden democrático. ,0.300000012,0.300000012
Peligro: utilizar la democracia para elegirse y debilitarla. ,0,0
"Economía fraterna contraria al odio de clases, empresa privada y cohesión social interdependientes. ",-0.200000003,0.200000003
"Buenos administradores, austeros, eficientes. ",0.899999976,0.899999976
Entre trabajo y crianza - Periódico Debate Sen Paloma Valencia. ,0.300000012,0.300000012
"Basílica de San Jacinto, Guasca, Cundinamarca. ",0.100000001,0.100000001
¿Quiénes administran las pistas del narcotráfico en Venezuela?. ,0,0
Deyanira Gómez: la misteriosa expareja de Monsalve que también fue pareja de un líder de las Farc. ,0.300000012,0.300000012
Indalecio Dangond En el tiempo de Dios (II). ,0.200000003,0.200000003
"Capilla Nuestra Señora del Rosario, declarada Monumento Nacional en 1984; La Calera, Cundinamarca, de 1776. ",0.200000003,0.200000003
